exposure,source_algorithm,target_algorithm,method,method_role,scope_type,scope_level,n,mean_error_pred_minus_target,median_error_pred_minus_target,error_sd,error_p05,error_p95,mae,rmse,absolute_error_p50,absolute_error_p90,absolute_error_p95,target_iqr,mae_per_target_iqr,note
daily_steps,scrf,vsrev,quantile,fullsample_robustness,age_group,40-59,2949,103.32151982263656,174.40013648771492,1923.776512301049,-3040.0301228183575,3198.6228888888895,1412.8812064341996,1926.2233599727983,1039.0445134575568,3094.4425496031813,3852.179504538522,6301.767857142858,0.2242039437921761,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,scrf,vsrev,quantile,fullsample_robustness,age_group,60+,2940,170.3299473659706,199.82740046838444,1752.012164540224,-2620.8711680217257,2879.0813725490193,1229.5214992702322,1759.975810114681,859.2642021720967,2788.610526710684,3565.802762515263,6301.767857142858,0.1951073932176996,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,scrf,vsrev,quantile,fullsample_robustness,sex,male,4161,200.89441784303924,204.3124274099891,1844.917794703244,-2762.778195488722,3276.20989010989,1351.2453220746315,1855.602929143201,981.6938775510204,3025.5988084674864,3788.752380952381,6301.767857142858,0.214423214676662,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,scrf,vsrev,quantile,fullsample_robustness,sex,female,4485,-184.46843361329096,-94.40382819794468,1852.1010197353232,-3127.783108951879,2606.318780096309,1332.3692097242713,1861.0593641304908,983.926065162907,2898.076322328987,3681.892155570205,6301.767857142858,0.211427846903956,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,scrf,vsrev,quantile,fullsample_robustness,bmi_group,<25,2572,-258.64998492210987,-173.90129755605946,1961.8802599472451,-3520.4879899884477,2789.5580288032365,1447.0474161411987,1978.478576669992,1078.2033333333334,3096.710522273426,3898.241667298219,6301.767857142858,0.2296256302905565,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,scrf,vsrev,quantile,fullsample_robustness,bmi_group,25-<30,2741,104.56088368513596,170.55665024630548,1901.3476053914587,-2828.8809523809523,3227.5131362889733,1385.5599171203398,1903.874152465136,1017.0904761904758,3043.949579831933,3804.2666666666646,6301.767857142858,0.2198684477959388,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,scrf,vsrev,quantile,fullsample_robustness,bmi_group,>=30,3246,133.5924832605812,119.31887172887218,1721.0646183368733,-2544.581733021077,2783.2843377775503,1228.9544042633088,1725.97735930543,878.2019607843126,2713.7557773109243,3480.893114697804,6301.767857142858,0.1950174033894833,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,scrf,vsrev,quantile,fullsample_robustness,bmi_group,missing,87,-533.4951004121988,-373.8231292517006,1379.3692584942792,-2637.904356723776,1235.439285714286,1027.5403147722154,1471.5321686691657,698.3289646133685,2269.285043901282,3027.9716835164836,6301.767857142858,0.1630558817883985,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,scrf,vsrev,monotone_spline,fullsample_robustness,overall,all,8646,3.620194396276074,48.846387364189695,1862.492601321484,-2980.6808972887065,2935.6421019659338,1343.2553365931049,1862.3884084194256,983.6722418174148,2963.011199853794,3745.757896436217,6301.767857142858,0.2131553188000358,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,scrf,vsrev,monotone_spline,fullsample_robustness,age_group,20-39,2757,-285.47848635903705,-287.8596530724126,1874.9281529187456,-3103.207298675524,2726.739513044858,1388.2926520080557,1896.2010650990892,1053.710603025091,2972.9533933199436,3774.909910168571,6301.767857142858,0.2203020935521243,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,scrf,vsrev,monotone_spline,fullsample_robustness,age_group,40-59,2949,105.93511638508048,169.31839402064907,1925.637403755235,-3026.888508679406,3156.794577782302,1413.92752248311,1928.2230828706552,1047.714911125349,3075.569242265774,3846.768970279448,6301.767857142858,0.2243699791131574,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,scrf,vsrev,monotone_spline,fullsample_robustness,age_group,60+,2940,172.09582633417202,196.68031176240615,1752.2622624055775,-2593.6429563651022,2894.897903975376,1230.1328349643147,1760.3964462914023,858.4120837816495,2783.1461785066645,3576.802078004384,6301.767857142858,0.1952044034072117,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,scrf,vsrev,monotone_spline,fullsample_robustness,sex,male,4161,206.815143200121,207.62646470001437,1852.0454659912127,-2747.010011826984,3289.6682821093045,1354.183011779441,1863.335872320721,984.1048923580956,3027.2687573627936,3805.842923158343,6301.767857142858,0.2148893838170374,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,scrf,vsrev,monotone_spline,fullsample_robustness,sex,female,4485,-184.8957882063546,-97.39512783151258,1852.510276043444,-3101.919169015576,2598.7608878386636,1333.1170854336085,1861.508958831678,982.9298873893111,2883.707517655612,3647.699618558704,6301.767857142858,0.2115465240317542,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,scrf,vsrev,monotone_spline,fullsample_robustness,bmi_group,<25,2572,-255.3329249740437,-175.07414138397974,1962.4777207232964,-3496.2856874473814,2801.2118873116065,1448.2308543721228,1978.6400138925237,1084.4981066964422,3089.551425684169,3949.884039178045,6301.767857142858,0.2298134249313227,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,scrf,vsrev,monotone_spline,fullsample_robustness,bmi_group,25-<30,2741,108.0986713589301,171.27017400660907,1908.418958471536,-2843.2510604297768,3238.529709999286,1387.9544052078957,1911.1304269198345,1024.460798471824,3028.748366787193,3841.17372094368,6301.767857142858,0.2202484186456809,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,scrf,vsrev,monotone_spline,fullsample_robustness,bmi_group,>=30,3246,135.1466075537614,113.02958914960914,1725.6453507939273,-2533.3068004536394,2809.3319060959857,1231.119401660539,1730.664349617567,883.581037138455,2717.2284499288307,3503.1395442276653,6301.767857142858,0.1953609573645439,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,scrf,vsrev,monotone_spline,fullsample_robustness,bmi_group,missing,87,-539.860488860847,-327.4099778944583,1364.3868893825113,-2635.3677075763376,1231.6041203014502,1015.3940261371708,1460.0012968176477,666.883191607707,2229.139383423319,2997.3723630937357,6301.767857142858,0.1611284403290503,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,scssl,acti,isotonic,headline,overall,all,8646,-0.7312787889371798,267.8424282212882,2208.176187801323,-3891.037022498174,3064.7514673011156,1676.3209414177095,2208.0486059102195,1357.4289786316897,3355.2738095238096,4221.565243170912,5482.084523809524,0.3057816664696054,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,scssl,acti,isotonic,headline,age_group,20-39,2757,-338.62203187025415,-97.12698412698592,2094.7920562819895,-4030.8199936904566,2532.0326338685923,1567.213119049869,2121.6095302160147,1192.735257936507,3228.119927628057,4144.355493575204,5482.084523809524,0.2858790506135439,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,scssl,acti,isotonic,headline,age_group,40-59,2949,-182.8944056650801,132.10324500768183,2264.739495536121,-4214.313379619392,2998.8121866608653,1715.9307967976983,2271.729758878186,1364.7001771871546,3510.5451224802155,4448.312442603854,5482.084523809524,0.3130069938442486,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,scssl,acti,isotonic,headline,age_group,60+,2940,498.8482679467554,799.0119418448458,2166.3404540353963,-3267.8421461640205,3307.3276637273484,1738.9062484763992,2222.6750298207794,1495.189553023124,3301.1223154994077,4091.260150245575,5482.084523809524,0.3171980003088361,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,scssl,acti,isotonic,headline,sex,male,4161,300.67900484732763,558.6490215264184,2131.635826677636,-3451.6665286404423,3191.78992825607,1660.006490196081,2152.4839482051493,1392.8336329233734,3286.813597577758,4064.063392857141,5482.084523809524,0.30280570884787,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,scssl,acti,isotonic,headline,sex,female,4485,-280.3674416006424,-8.250855654764564,2241.156133944443,-4351.942714840761,2875.096085044773,1691.4568235878758,2258.3770306328115,1321.464826420397,3441.1982669552676,4485.733023381538,5482.084523809524,0.3085426385240181,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,scssl,acti,isotonic,headline,bmi_group,<25,2572,35.771127040803414,380.4007439471043,2268.3456808849905,-3914.841002944186,3117.1982708333317,1709.8820326567886,2268.1867560358723,1365.4211335264165,3445.671295558016,4267.96221687109,5482.084523809524,0.3119036244754183,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,scssl,acti,isotonic,headline,bmi_group,25-<30,2741,167.01164738001958,407.84854497354354,2226.6772185610675,-3814.904673721341,3211.944363459668,1717.4536313054602,2232.5266994520744,1399.0306051587304,3403.8082902001424,4318.512896825396,5482.084523809524,0.3132847776874469,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,scssl,acti,isotonic,headline,bmi_group,>=30,3246,-160.58915873086474,83.15097603279764,2126.310600189121,-3882.2256170443216,2749.199494047617,1611.9422599146096,2132.039585615664,1307.3596757125802,3240.106371815019,4056.2110271946017,5482.084523809524,0.2940381989576592,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,scssl,acti,isotonic,headline,bmi_group,missing,87,-400.3734642108494,104.8831890331894,2388.75511723395,-4560.080152060825,2311.0450351991744,1790.2217518754612,2408.497867615959,1499.4746031746,3666.014671814672,4560.080152060826,5482.084523809524,0.3265585826158383,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,scssl,acti,quantile,fullsample_robustness,overall,all,8646,0.3768504735781408,216.29761904761972,2292.0733255504606,-3974.799871299872,3238.0833503650915,1736.9448321983912,2291.9408016162724,1390.589939822083,3538.4557197591676,4484.192960836766,5482.084523809524,0.3168402137279307,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,scssl,acti,quantile,fullsample_robustness,age_group,20-39,2757,-235.671616585536,-85.23809523809359,2185.527756214418,-3957.983812383812,2912.583106575962,1639.863598046946,2197.803488372526,1263.5258358662604,3414.3324708830896,4356.567005749667,5482.084523809524,0.2991313962644628,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,scssl,acti,quantile,fullsample_robustness,age_group,40-59,2949,-52.98311988438572,155.2790697674427,2355.5367503854773,-4184.595468777598,3322.633750274302,1786.709840362593,2355.7332383056764,1400.1428571428569,3758.3364652354458,4640.644938628876,5482.084523809524,0.3259179665331027,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,scssl,acti,quantile,fullsample_robustness,age_group,60+,2940,275.25582199317444,562.8539718862371,2297.3838470909673,-3709.7288179616985,3369.8098214285696,1778.0659048103994,2313.4266964095127,1500.2343797391568,3504.8253473710733,4441.141666666665,5482.084523809524,0.3243412058110358,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,scssl,acti,quantile,fullsample_robustness,sex,male,4161,410.9970538558851,587.1590909090919,2162.42817141566,-3286.015360983103,3466.317460317461,1691.2738136993771,2200.884000466848,1379.4338624338598,3410.164893855883,4297.966047405509,5482.084523809524,0.3085092552575427,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,scssl,acti,quantile,fullsample_robustness,sex,female,4485,-380.5798198215789,-137.86640211640042,2342.84524852514,-4498.008424632742,2958.1934738817317,1779.3165396620252,2373.297498727677,1397.4214929214922,3674.723744279094,4781.86693661851,5482.084523809524,0.324569337071361,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,scssl,acti,quantile,fullsample_robustness,bmi_group,<25,2572,129.39731469293412,405.7702387035524,2344.182799652412,-3939.9749788359786,3418.4252882205524,1772.5317473726689,2347.2963422892267,1421.22380952381,3579.1736577708034,4561.812838065835,5482.084523809524,0.3233317070676847,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,scssl,acti,quantile,fullsample_robustness,bmi_group,25-<30,2741,268.77724379701476,463.28571428571377,2283.0733498458094,-3572.204968944099,3515.735502121641,1763.152885341776,2298.4263044734907,1441.793650793652,3529.64227005871,4474.982072829131,5482.084523809524,0.3216208866689551,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,scssl,acti,quantile,fullsample_robustness,bmi_group,>=30,3246,-291.33431292152983,-103.4709710958614,2201.214566190946,-4102.365442352652,2868.4980952380947,1675.455866838579,2220.073993260775,1312.3240259740264,3445.945011337869,4337.322561828237,5482.084523809524,0.3056238661702168,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,scssl,acti,quantile,fullsample_robustness,bmi_group,missing,87,-1386.1941344827774,-891.4625850340126,2641.985365241805,-6244.2282303275915,1897.096571428572,2153.3512927006072,2970.0824849421633,1522.6388140161716,5161.73174107143,6244.228230327593,5482.084523809524,0.3927979007525835,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,scssl,acti,monotone_spline,fullsample_robustness,overall,all,8646,14.4593331830643,235.06697386269116,2307.999145674074,-3970.7812553793706,3273.7432795455547,1749.1963952190824,2307.9109648926233,1404.3020824521193,3553.5580255094155,4515.7954552318115,5482.084523809524,0.3190750503065134,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,scssl,acti,monotone_spline,fullsample_robustness,age_group,20-39,2757,-216.9617929148978,-71.19631216106245,2201.372109675474,-3962.2709258488567,2973.517790197581,1648.3310197598423,2211.640536566215,1271.942352159922,3418.540930484175,4371.815334038355,5482.084523809524,0.3006759586797487,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,scssl,acti,monotone_spline,fullsample_robustness,age_group,40-59,2949,-32.1188833220031,162.2141365657426,2365.904514763544,-4164.9862178968715,3361.383819930838,1792.6759424401992,2365.72138959306,1416.1457897264045,3781.512581313171,4687.819491194481,5482.084523809524,0.327006257319517,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,scssl,acti,monotone_spline,fullsample_robustness,age_group,60+,2940,278.1964777835831,579.9397982101918,2321.184406411218,-3710.5580222941367,3391.320302053057,1800.170767799371,2337.40405381142,1511.8190381265522,3508.311898468199,4466.751439344569,5482.084523809524,0.3283734061342828,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,scssl,acti,monotone_spline,fullsample_robustness,sex,male,4161,432.4878271142441,608.012311673665,2180.9260425625207,-3302.7741196473144,3502.432662808169,1707.225267079806,2223.1376529349,1397.9601680047017,3432.514046295818,4310.476428864469,5482.084523809524,0.3114189975847815,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,scssl,acti,monotone_spline,fullsample_robustness,sex,female,4485,-373.3704468052611,-127.34752081663557,2354.7074627138068,-4506.010075667487,2960.788514161192,1788.1354953723774,2383.8658646818385,1409.0201017626168,3684.425833825054,4793.355020608376,5482.084523809524,0.3261780236343007,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,scssl,acti,monotone_spline,fullsample_robustness,bmi_group,<25,2572,146.67885514906013,413.30152646927263,2354.61642392854,-3926.649398410209,3439.9596630846786,1782.2592948732,2358.723719393964,1434.9284675737226,3586.0947062256323,4536.711401374281,5482.084523809524,0.3251061320073738,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,scssl,acti,monotone_spline,fullsample_robustness,bmi_group,25-<30,2741,291.19155176866406,468.3071176098456,2304.462256221806,-3572.172048104512,3555.183923023309,1777.681394973307,2322.3697728161,1454.0333437172883,3566.32533446639,4544.568563367033,5482.084523809524,0.3242710664625047,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,scssl,acti,monotone_spline,fullsample_robustness,bmi_group,>=30,3246,-280.69461574827915,-91.7382899529266,2208.8289984438925,-4095.576062522723,2872.788120162998,1683.2772750374656,2226.255141240477,1325.3903092769706,3461.265737747208,4352.374355645288,5482.084523809524,0.3070505877329576,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,scssl,acti,monotone_spline,fullsample_robustness,bmi_group,missing,87,-1600.7349588689974,-1107.5199189695925,2746.857582278877,-6621.778063147614,1789.144730886659,2333.774577665131,3165.572972401712,1630.628305141353,5650.370292157597,6621.778063147614,5482.084523809524,0.4257093387614135,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,scssl,adept,isotonic,headline,overall,all,8646,0.7520880705594818,75.07222318836654,909.8498461446296,-1518.998527862352,1258.5123610540236,625.9699904424904,909.7975386734746,437.4158393124488,1380.6834280921246,1823.2409305932547,1919.4027944454592,0.3261274768662308,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,scssl,adept,isotonic,headline,age_group,20-39,2757,-106.27288411154734,-53.290900894955485,872.5913948802736,-1558.5167982941057,1141.3280960959096,617.3312877109759,878.8819561561031,432.9555812110227,1355.3053682357158,1831.186220367251,1919.4027944454592,0.3216267526011032,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,scssl,adept,isotonic,headline,age_group,40-59,2949,-73.1511282553758,-5.160351971449927,1000.8723971787384,-1624.4492779972225,1300.943341100835,670.4000996466737,1003.3727886910584,465.75637347038514,1467.878377923817,1926.3221590248893,1919.4027944454592,0.3492753587661421,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,scssl,adept,isotonic,headline,age_group,60+,2940,175.2447524417335,227.8399429896101,818.2488540038871,-1255.770891296945,1333.788098455115,589.5048582614186,836.6684998497037,411.0049458050879,1302.2849920706233,1709.7709487859445,1919.4027944454592,0.3071293112458629,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,scssl,adept,isotonic,headline,sex,male,4161,-65.5644555963695,28.63789694938123,1009.2701840183512,-1738.7221978737994,1284.315928078427,685.0892875419652,1011.2765195240258,472.94948835977334,1500.7948339436232,2009.568915857125,1919.4027944454592,0.3569283578853476,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,scssl,adept,isotonic,headline,sex,female,4485,62.27787139231901,107.02702392550373,801.9545078113146,-1308.209894575094,1239.2931270642184,571.1215188190979,804.2799076628455,407.43403717925185,1263.2515516583956,1629.2686463887885,1919.4027944454592,0.2975516762150502,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,scssl,adept,isotonic,headline,bmi_group,<25,2572,-51.287443429111995,32.91659133869007,947.0697978932552,-1667.3971637369982,1237.6436769220222,663.7480146389883,948.2736266309452,473.0558902727056,1444.335582629132,1922.2756504907857,1919.4027944454592,0.3458096531691013,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,scssl,adept,isotonic,headline,bmi_group,25-<30,2741,-5.521881721631853,83.5733199861346,975.2436643017792,-1598.375957536356,1325.6785570050802,666.5782935698296,975.0813841491516,474.74471830858647,1458.4211810798774,1891.7126650932023,1919.4027944454592,0.3472842154334847,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,scssl,adept,isotonic,headline,bmi_group,>=30,3246,47.52478822363943,93.81214119733522,822.9285754393308,-1302.1611406870622,1246.823758719628,568.142529579091,824.1731712720655,384.8229436881213,1270.9153363582493,1631.2689659297853,1919.4027944454592,0.295999636565724,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,scssl,adept,isotonic,headline,bmi_group,missing,87,-8.231342726521635,25.66387685308399,617.3769189320832,-848.7308951463943,954.4049241391882,387.297586501855,613.8737098007472,245.63852749720604,913.871739621452,1281.7890069879827,1919.4027944454592,0.201780255620473,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,scssl,adept,quantile,fullsample_robustness,overall,all,8646,0.7476395670205189,-8.676479329604263,970.0071346446396,-1463.5967227753763,1482.074411778602,656.4271639713334,969.9513254464974,447.8238296290623,1471.8854683719069,1964.5316380986935,1919.4027944454592,0.3419955237488251,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,scssl,adept,quantile,fullsample_robustness,age_group,20-39,2757,-86.48743927679033,-126.47015219334436,942.8451717792516,-1512.692652555896,1469.5279771871988,672.3605375421433,946.633328564836,476.4321611360128,1500.7927365974665,1964.904311430676,1919.4027944454592,0.3502967378644445,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,scssl,adept,quantile,fullsample_robustness,age_group,40-59,2949,-31.340988172599648,-56.93370974970344,1072.0082400349688,-1562.1172134685305,1594.270378136472,721.1509739737809,1072.284585479298,496.00999188723495,1583.50873068028,2104.089493346418,1919.4027944454592,0.3757163301318058,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,scssl,adept,quantile,fullsample_robustness,age_group,60+,2940,114.73963806243763,107.63981708932972,871.882829012893,-1214.4021963546911,1385.5178970145855,576.5636174978837,879.2532556422299,375.75644497593487,1323.1760215808638,1773.4942098651254,1919.4027944454592,0.3003869845174735,Full-sample source->target 5-fold OOF residual; aggregate row only.
