exposure,method,validation,source_algorithm,target_algorithm,threshold_target_steps,analysis_weighting,n_rows,measure_unit,both_positive,mapped_positive_target_negative,mapped_negative_target_positive,both_negative,denominator_measure,observed_target_attainment_pct,mapped_source_attainment_pct,attainment_difference_pp,discordant_reclassification_pct,cohen_kappa,positive_agreement,negative_agreement,target_threshold_degenerate,note
daily_steps,isotonic,whole_cohort_subject_grouped_5fold_oof,acti,scssl,10000.0,unweighted_primary,8646,subjects,2260.0,599.0,770.0,5017.0,8646.0,35.04510756419153,33.06731436502429,-1.9777931991672493,15.833911635438351,0.6476299996123932,0.7675326880624894,0.8799438744190126,False,"Mapped source is the grouped five-fold OOF isotonic prediction on the target algorithm scale. Positive/negative agreement are symmetric: 2a/(2a+b+c) and 2d/(2d+b+c). Cohen kappa uses the observed agreement minus agreement expected from the mapped/target marginals, divided by one minus expected agreement; every cell and marginal is WTMEC4YR-weighted in the weighted sensitivity. Attainment difference is mapped minus observed target percentage points. WTMEC4YR changes evaluation weights only; the D7 headline crosswalk fit remains unweighted."
daily_steps,isotonic,whole_cohort_subject_grouped_5fold_oof,acti,scssl,10000.0,WTMEC4YR_weighted_sensitivity,8646,WTMEC4YR,47341349.2924535,11882913.4225845,18343871.2783115,103343851.998364,180911985.99171352,36.30783234769952,32.73650576018258,-3.571326587516943,16.708005572544266,0.6309458712517172,0.7580104896300414,0.8724147903867766,False,"Mapped source is the grouped five-fold OOF isotonic prediction on the target algorithm scale. Positive/negative agreement are symmetric: 2a/(2a+b+c) and 2d/(2d+b+c). Cohen kappa uses the observed agreement minus agreement expected from the mapped/target marginals, divided by one minus expected agreement; every cell and marginal is WTMEC4YR-weighted in the weighted sensitivity. Attainment difference is mapped minus observed target percentage points. WTMEC4YR changes evaluation weights only; the D7 headline crosswalk fit remains unweighted."
daily_steps,isotonic,whole_cohort_subject_grouped_5fold_oof,acti,vs,7000.0,unweighted_primary,8646,subjects,5569.0,447.0,361.0,2269.0,8646.0,68.58662965533195,69.58130927596576,0.9946796206338204,9.345362017117742,0.7812465907691776,0.932362297003181,0.8488589599700711,False,"Mapped source is the grouped five-fold OOF isotonic prediction on the target algorithm scale. Positive/negative agreement are symmetric: 2a/(2a+b+c) and 2d/(2d+b+c). Cohen kappa uses the observed agreement minus agreement expected from the mapped/target marginals, divided by one minus expected agreement; every cell and marginal is WTMEC4YR-weighted in the weighted sensitivity. Attainment difference is mapped minus observed target percentage points. WTMEC4YR changes evaluation weights only; the D7 headline crosswalk fit remains unweighted."
daily_steps,isotonic,whole_cohort_subject_grouped_5fold_oof,acti,vs,7000.0,WTMEC4YR_weighted_sensitivity,8646,WTMEC4YR,120131510.5130115,8724700.6253745,7815222.360037499,44240552.49329001,180911985.99171352,70.72319292261237,71.22591155695352,0.5027186343411483,9.142524689419744,0.7781082081373757,0.9355929385892262,0.8425084642113481,False,"Mapped source is the grouped five-fold OOF isotonic prediction on the target algorithm scale. Positive/negative agreement are symmetric: 2a/(2a+b+c) and 2d/(2d+b+c). Cohen kappa uses the observed agreement minus agreement expected from the mapped/target marginals, divided by one minus expected agreement; every cell and marginal is WTMEC4YR-weighted in the weighted sensitivity. Attainment difference is mapped minus observed target percentage points. WTMEC4YR changes evaluation weights only; the D7 headline crosswalk fit remains unweighted."
daily_steps,isotonic,whole_cohort_subject_grouped_5fold_oof,acti,vs,8000.0,unweighted_primary,8646,subjects,4702.0,502.0,377.0,3065.0,8646.0,58.74392782789729,60.18968309044645,1.4457552625491532,10.166551006245662,0.7891546319882825,0.9145191092093748,0.8745898130974461,False,"Mapped source is the grouped five-fold OOF isotonic prediction on the target algorithm scale. Positive/negative agreement are symmetric: 2a/(2a+b+c) and 2d/(2d+b+c). Cohen kappa uses the observed agreement minus agreement expected from the mapped/target marginals, divided by one minus expected agreement; every cell and marginal is WTMEC4YR-weighted in the weighted sensitivity. Attainment difference is mapped minus observed target percentage points. WTMEC4YR changes evaluation weights only; the D7 headline crosswalk fit remains unweighted."
daily_steps,isotonic,whole_cohort_subject_grouped_5fold_oof,acti,vs,8000.0,WTMEC4YR_weighted_sensitivity,8646,WTMEC4YR,101445637.2277755,10238824.0828935,7638814.7331685,61588709.947876,180911985.99171352,60.29697333925708,61.73414143813809,1.4371680988810145,9.8819537677735,0.7923238410537717,0.9190210317606308,0.8732577265974745,False,"Mapped source is the grouped five-fold OOF isotonic prediction on the target algorithm scale. Positive/negative agreement are symmetric: 2a/(2a+b+c) and 2d/(2d+b+c). Cohen kappa uses the observed agreement minus agreement expected from the mapped/target marginals, divided by one minus expected agreement; every cell and marginal is WTMEC4YR-weighted in the weighted sensitivity. Attainment difference is mapped minus observed target percentage points. WTMEC4YR changes evaluation weights only; the D7 headline crosswalk fit remains unweighted."
daily_steps,isotonic,whole_cohort_subject_grouped_5fold_oof,acti,vs,10000.0,unweighted_primary,8646,subjects,2892.0,363.0,505.0,4886.0,8646.0,39.28984501503586,37.647467036780014,-1.6423779782558434,10.039324543141335,0.7879943801360965,0.8695129284425737,0.9184210526315788,False,"Mapped source is the grouped five-fold OOF isotonic prediction on the target algorithm scale. Positive/negative agreement are symmetric: 2a/(2a+b+c) and 2d/(2d+b+c). Cohen kappa uses the observed agreement minus agreement expected from the mapped/target marginals, divided by one minus expected agreement; every cell and marginal is WTMEC4YR-weighted in the weighted sensitivity. Attainment difference is mapped minus observed target percentage points. WTMEC4YR changes evaluation weights only; the D7 headline crosswalk fit remains unweighted."
daily_steps,isotonic,whole_cohort_subject_grouped_5fold_oof,acti,vs,10000.0,WTMEC4YR_weighted_sensitivity,8646,WTMEC4YR,60103418.970971,7835425.728980999,11583219.4793785,101389921.812383,180911985.99171352,39.62514592793926,37.5535342932247,-2.07161163471456,10.73375271511803,0.7736325923232826,0.8609233445770349,0.9126067629427346,False,"Mapped source is the grouped five-fold OOF isotonic prediction on the target algorithm scale. Positive/negative agreement are symmetric: 2a/(2a+b+c) and 2d/(2d+b+c). Cohen kappa uses the observed agreement minus agreement expected from the mapped/target marginals, divided by one minus expected agreement; every cell and marginal is WTMEC4YR-weighted in the weighted sensitivity. Attainment difference is mapped minus observed target percentage points. WTMEC4YR changes evaluation weights only; the D7 headline crosswalk fit remains unweighted."
daily_steps,isotonic,whole_cohort_subject_grouped_5fold_oof,acti,vsrev,7000.0,unweighted_primary,8646,subjects,4736.0,568.0,443.0,2899.0,8646.0,59.900532037936614,61.34628730048577,1.4457552625491532,11.69326856349757,0.7551317910605054,0.9035581417533148,0.8515200469966221,False,"Mapped source is the grouped five-fold OOF isotonic prediction on the target algorithm scale. Positive/negative agreement are symmetric: 2a/(2a+b+c) and 2d/(2d+b+c). Cohen kappa uses the observed agreement minus agreement expected from the mapped/target marginals, divided by one minus expected agreement; every cell and marginal is WTMEC4YR-weighted in the weighted sensitivity. Attainment difference is mapped minus observed target percentage points. WTMEC4YR changes evaluation weights only; the D7 headline crosswalk fit remains unweighted."
daily_steps,isotonic,whole_cohort_subject_grouped_5fold_oof,acti,vsrev,7000.0,WTMEC4YR_weighted_sensitivity,8646,WTMEC4YR,102950476.31536,10964242.611181,9945037.7314985,57052229.333674,180911985.99171352,62.40355686108578,62.966927427217975,0.563370566132193,11.55770869910036,0.7529521485858401,0.9078115653400358,0.8451322028706533,False,"Mapped source is the grouped five-fold OOF isotonic prediction on the target algorithm scale. Positive/negative agreement are symmetric: 2a/(2a+b+c) and 2d/(2d+b+c). Cohen kappa uses the observed agreement minus agreement expected from the mapped/target marginals, divided by one minus expected agreement; every cell and marginal is WTMEC4YR-weighted in the weighted sensitivity. Attainment difference is mapped minus observed target percentage points. WTMEC4YR changes evaluation weights only; the D7 headline crosswalk fit remains unweighted."
daily_steps,isotonic,whole_cohort_subject_grouped_5fold_oof,acti,vsrev,8000.0,unweighted_primary,8646,subjects,3968.0,591.0,474.0,3613.0,8646.0,51.3763590099468,52.7295859356928,1.3532269257460094,12.317834836918806,0.7532725320594665,0.8816798133540718,0.8715474611024002,False,"Mapped source is the grouped five-fold OOF isotonic prediction on the target algorithm scale. Positive/negative agreement are symmetric: 2a/(2a+b+c) and 2d/(2d+b+c). Cohen kappa uses the observed agreement minus agreement expected from the mapped/target marginals, divided by one minus expected agreement; every cell and marginal is WTMEC4YR-weighted in the weighted sensitivity. Attainment difference is mapped minus observed target percentage points. WTMEC4YR changes evaluation weights only; the D7 headline crosswalk fit remains unweighted."
