scope,method,source_algorithm,target_algorithm,train_cycle,test_cycle,n_train,n_test,n_covered,coverage_pct,train_source_p05,train_source_p95,complete_test_cycle_target_iqr,transport_all_test_E,transport_release_domain_mae,transport_release_domain_abs_error_p95,transport_release_domain_E,transport_delta_E_domain_minus_all_test,within_test_oof_all_test_E,within_test_oof_release_domain_mae,within_test_oof_release_domain_abs_error_p95,within_test_oof_release_domain_E,within_test_oof_delta_E_domain_minus_all_test,transport_penalty_E_on_same_covered_test,range_rule,fit_rule,comparison_rule,interpretation
cross_cycle_training_range_applied_to_test_cycle,isotonic,vs,acti,2011-2012_G,2013-2014_H,4284,4362,3930,90.09628610729024,2612.7357142857145,16766.33571428571,5495.6785714285725,0.20237422416798762,1076.3391332768565,2801.886167091833,0.19585190787405674,-0.00652231629393088,0.20408458935373872,1079.1831600507337,2778.495189152992,0.19636941026014296,-0.007715179093595759,-0.0005175023860862216,inclusive source P05-P95 derived from the complete training cycle only,transport isotonic fit used the complete training cycle without trimming,transported and within-test OOF predictions evaluated on identical covered test participants,release-domain sensitivity; not external validation or a validated range
cross_cycle_training_range_applied_to_test_cycle,isotonic,vs,adept,2011-2012_G,2013-2014_H,4284,4362,3930,90.09628610729024,2612.7357142857145,16766.33571428571,1849.3392494134814,0.3743765523171712,677.8887663573255,1795.9071167024745,0.36655728070029236,-0.007819271616878842,0.3690273115163131,665.6251602782721,1773.0573913125545,0.35992593597382166,-0.009101375542491408,0.0066313447264707,inclusive source P05-P95 derived from the complete training cycle only,transport isotonic fit used the complete training cycle without trimming,transported and within-test OOF predictions evaluated on identical covered test participants,release-domain sensitivity; not external validation or a validated range
cross_cycle_training_range_applied_to_test_cycle,isotonic,vs,oak,2011-2012_G,2013-2014_H,4284,4362,3930,90.09628610729024,2612.7357142857145,16766.33571428571,6872.7362500000045,0.15285933297550638,1012.2152615084065,2772.32938750518,0.14727980598824897,-0.005579526987257416,0.15312639402021352,1015.1343683293402,2761.479049724241,0.1477045431984007,-0.005421850821812818,-0.0004247372101517377,inclusive source P05-P95 derived from the complete training cycle only,transport isotonic fit used the complete training cycle without trimming,transported and within-test OOF predictions evaluated on identical covered test participants,release-domain sensitivity; not external validation or a validated range
cross_cycle_training_range_applied_to_test_cycle,isotonic,vs,scrf,2011-2012_G,2013-2014_H,4284,4362,3930,90.09628610729024,2612.7357142857145,16766.33571428571,7497.928571428572,0.22555756370001198,1631.9305317589467,4583.127876308417,0.21765085065994658,-0.007906713040065405,0.22462458551262446,1622.3719626228578,4460.084036458331,0.21637602267978784,-0.00824856283283662,0.001274827980158738,inclusive source P05-P95 derived from the complete training cycle only,transport isotonic fit used the complete training cycle without trimming,transported and within-test OOF predictions evaluated on identical covered test participants,release-domain sensitivity; not external validation or a validated range
cross_cycle_training_range_applied_to_test_cycle,isotonic,vs,scssl,2011-2012_G,2013-2014_H,4284,4362,3930,90.09628610729024,2612.7357142857145,16766.33571428571,5772.830357142857,0.3112113690470517,1730.8030735217149,4587.550806197479,0.2998188005611757,-0.011392568485875998,0.3139644727682268,1740.1842231635826,4682.399480700972,0.30144385258271317,-0.012520620185513642,-0.0016250520215374542,inclusive source P05-P95 derived from the complete training cycle only,transport isotonic fit used the complete training cycle without trimming,transported and within-test OOF predictions evaluated on identical covered test participants,release-domain sensitivity; not external validation or a validated range
cross_cycle_training_range_applied_to_test_cycle,isotonic,vs,vsrev,2011-2012_G,2013-2014_H,4284,4362,3930,90.09628610729024,2612.7357142857145,16766.33571428571,6282.214285714286,0.1250178838609207,750.7559134523275,2057.9841071428564,0.11950498332403935,-0.005512900536881346,0.12563160029305026,754.6291828728479,2004.4571666092932,0.12012152858091289,-0.005510071712137368,-0.0006165452568735463,inclusive source P05-P95 derived from the complete training cycle only,transport isotonic fit used the complete training cycle without trimming,transported and within-test OOF predictions evaluated on identical covered test participants,release-domain sensitivity; not external validation or a validated range
cross_cycle_training_range_applied_to_test_cycle,isotonic,vsrev,acti,2011-2012_G,2013-2014_H,4284,4362,3932,90.1421366345713,1579.0857142857144,17565.10714285714,5495.6785714285725,0.21616426196243926,1173.3347987762243,2830.2483023809505,0.21350135083886868,-0.0026629111235705882,0.21736425330169326,1179.3265199558678,2896.1392292668265,0.21459161132295043,-0.002772641978742829,-0.0010902604840817565,inclusive source P05-P95 derived from the complete training cycle only,transport isotonic fit used the complete training cycle without trimming,transported and within-test OOF predictions evaluated on identical covered test participants,release-domain sensitivity; not external validation or a validated range
cross_cycle_training_range_applied_to_test_cycle,isotonic,vsrev,adept,2011-2012_G,2013-2014_H,4284,4362,3932,90.1421366345713,1579.0857142857144,17565.10714285714,1849.3392494134814,0.38876271405560514,699.2632759962355,1845.9223739327497,0.37811519774860514,-0.010647516307000005,0.3822933882646171,683.6664652611978,1853.7529119935725,0.36968147703458026,-0.012611911230036854,0.008433720714024873,inclusive source P05-P95 derived from the complete training cycle only,transport isotonic fit used the complete training cycle without trimming,transported and within-test OOF predictions evaluated on identical covered test participants,release-domain sensitivity; not external validation or a validated range
cross_cycle_training_range_applied_to_test_cycle,isotonic,vsrev,oak,2011-2012_G,2013-2014_H,4284,4362,3932,90.1421366345713,1579.0857142857144,17565.10714285714,6872.7362500000045,0.13894513865172478,948.4928606446374,2515.683563769762,0.138008040195728,-0.0009370984559967932,0.13876704417626612,945.3115167355425,2499.904437102127,0.13754514684534008,-0.0012218973309260361,0.00046289335038790513,inclusive source P05-P95 derived from the complete training cycle only,transport isotonic fit used the complete training cycle without trimming,transported and within-test OOF predictions evaluated on identical covered test participants,release-domain sensitivity; not external validation or a validated range
cross_cycle_training_range_applied_to_test_cycle,isotonic,vsrev,scrf,2011-2012_G,2013-2014_H,4284,4362,3932,90.1421366345713,1579.0857142857144,17565.10714285714,7497.928571428572,0.22031294139617288,1606.0846280552535,4393.258739711039,0.21420377811751387,-0.006109163278659013,0.21981960034408052,1603.2351136528378,4365.318624121779,0.2138237379003699,-0.0059958624437106145,0.00038004021714396763,inclusive source P05-P95 derived from the complete training cycle only,transport isotonic fit used the complete training cycle without trimming,transported and within-test OOF predictions evaluated on identical covered test participants,release-domain sensitivity; not external validation or a validated range
cross_cycle_training_range_applied_to_test_cycle,isotonic,vsrev,scssl,2011-2012_G,2013-2014_H,4284,4362,3932,90.1421366345713,1579.0857142857144,17565.10714285714,5772.830357142857,0.3438916001938685,1925.9864304929474,5034.952633662406,0.3336294869829112,-0.010262113210957269,0.3455904893117323,1931.9539570863196,5005.284573045264,0.33466321328771914,-0.010927276024013166,-0.0010337263048079137,inclusive source P05-P95 derived from the complete training cycle only,transport isotonic fit used the complete training cycle without trimming,transported and within-test OOF predictions evaluated on identical covered test participants,release-domain sensitivity; not external validation or a validated range
cross_cycle_training_range_applied_to_test_cycle,isotonic,vsrev,vs,2011-2012_G,2013-2014_H,4284,4362,3932,90.1421366345713,1579.0857142857144,17565.10714285714,5573.696428571429,0.12178444110342662,661.1024932089881,1692.7856606259213,0.11861114104099718,-0.0031733000624294405,0.12275152090298527,665.9152837491354,1708.651721611723,0.1194746237587635,-0.0032768971442217742,-0.0008634827177663174,inclusive source P05-P95 derived from the complete training cycle only,transport isotonic fit used the complete training cycle without trimming,transported and within-test OOF predictions evaluated on identical covered test participants,release-domain sensitivity; not external validation or a validated range
cross_cycle_training_range_applied_to_test_cycle,isotonic,acti,adept,2013-2014_H,2011-2012_G,4362,4284,3833,89.47245564892624,5371.573809523809,19318.516666666666,1976.421748581889,0.39584185296202684,779.974156854554,2206.6676935762657,0.3946395334974414,-0.001202319464585433,0.39968719450141105,791.8940323766636,2132.8341353655733,0.40067057192871863,0.0009833774273075857,-0.006031038431277225,inclusive source P05-P95 derived from the complete training cycle only,transport isotonic fit used the complete training cycle without trimming,transported and within-test OOF predictions evaluated on identical covered test participants,release-domain sensitivity; not external validation or a validated range
cross_cycle_training_range_applied_to_test_cycle,isotonic,acti,oak,2013-2014_H,2011-2012_G,4362,4284,3833,89.47245564892624,5371.573809523809,19318.516666666666,6851.060267857142,0.16188998387745246,1097.325340663695,2889.519554494523,0.16016868889797603,-0.0017212949794764287,0.1622598668009404,1097.3429526255923,2909.09448264133,0.16017125958940315,-0.0020886072115372523,-2.5706914271173e-06,inclusive source P05-P95 derived from the complete training cycle only,transport isotonic fit used the complete training cycle without trimming,transported and within-test OOF predictions evaluated on identical covered test participants,release-domain sensitivity; not external validation or a validated range
