exposure,source_algorithm,target_algorithm,method,group_type,grid_definition,grid_role,curve_estimator,minimum_level_n,n_groups_compared,group_levels,group_ns,group_source_p05,group_source_p95,original_source_p05,original_source_p95,common_support_low,common_support_high,common_support_width,grid_n,grid_min,grid_max,pooled_observations_within_common_support,target_iqr,p95_between_subgroup_spread_predicted_target,p95_between_subgroup_spread_predicted_target_over_target_iqr,max_between_subgroup_spread_predicted_target,max_between_subgroup_spread_predicted_target_over_target_iqr,support_rule
daily_steps,vsrev,acti,isotonic,bmi_group,common_support_linear,common_support_linear,full-resample subgroup isotonic; same fitted subgroup curve as original-grid H,200,3,<25|25-<30|>=30,2572|2741|3246,1994.12142857|1793.71428571|1469.69285714,18698.05|18111.7142857|16347.1428571,1584.392857142857,17553.839285714286,1994.121428571429,16347.142857142857,14353.021428571428,101,1994.121428571429,16347.142857142857,7400,5482.084523809524,842.1020408163276,0.1536098243576783,931.4938869865437,0.16991600237846105,intersection of eligible subgroup source P05-P95; 101-point equally spaced grid
daily_steps,vsrev,adept,isotonic,age_group,original_grid_stage3,complete_sample_reference,full-resample subgroup isotonic; complete-sample reference,200,3,20-39|40-59|60+,2757|2949|2940,4291.69142857|2992.7047619|605.7,18786.3714286|18385.5428571|14051.1785714,1584.392857142857,17553.839285714286,4291.691428571428,14051.178571428569,9759.48714285714,101,1584.392857142857,17553.839285714286,5843,1919.4027944454594,501.10082120825837,0.2610712158273339,887.665791488867,0.4624697817767454,pooled source P05-P95; may extend beyond a subgroup's own support
daily_steps,vsrev,adept,isotonic,age_group,common_support_linear,common_support_linear,full-resample subgroup isotonic; same fitted subgroup curve as original-grid H,200,3,20-39|40-59|60+,2757|2949|2940,4291.69142857|2992.7047619|605.7,18786.3714286|18385.5428571|14051.1785714,1584.392857142857,17553.839285714286,4291.691428571428,14051.178571428569,9759.48714285714,101,4291.691428571428,14051.178571428569,5843,1919.4027944454594,486.868762578717,0.2536563789464419,501.10082120825837,0.2610712158273339,intersection of eligible subgroup source P05-P95; 101-point equally spaced grid
daily_steps,vsrev,adept,isotonic,sex,original_grid_stage3,complete_sample_reference,full-resample subgroup isotonic; complete-sample reference,200,2,male|female,4161|4485,1626.71428571|1572.28571429,18337.3333333|16644.0571429,1584.392857142857,17553.839285714286,1626.7142857142858,16644.05714285715,15017.342857142863,101,1584.392857142857,17553.839285714286,7628,1919.4027944454594,963.8948600490558,0.5021847747843555,1184.8034396746507,0.6172771255222413,pooled source P05-P95; may extend beyond a subgroup's own support
daily_steps,vsrev,adept,isotonic,sex,common_support_linear,common_support_linear,full-resample subgroup isotonic; same fitted subgroup curve as original-grid H,200,2,male|female,4161|4485,1626.71428571|1572.28571429,18337.3333333|16644.0571429,1584.392857142857,17553.839285714286,1626.7142857142858,16644.05714285715,15017.342857142863,101,1626.7142857142858,16644.05714285715,7628,1919.4027944454594,787.126017310949,0.4100890233091278,963.966277970258,0.5022219831917878,intersection of eligible subgroup source P05-P95; 101-point equally spaced grid
daily_steps,vsrev,adept,isotonic,bmi_group,original_grid_stage3,complete_sample_reference,full-resample subgroup isotonic; complete-sample reference,200,3,<25|25-<30|>=30,2572|2741|3246,1994.12142857|1793.71428571|1469.69285714,18698.05|18111.7142857|16347.1428571,1584.392857142857,17553.839285714286,1994.121428571429,16347.142857142857,14353.021428571428,101,1584.392857142857,17553.839285714286,7400,1919.4027944454594,529.3149677671281,0.27577065600764333,632.3190470829968,0.3294353060821098,pooled source P05-P95; may extend beyond a subgroup's own support
daily_steps,vsrev,adept,isotonic,bmi_group,common_support_linear,common_support_linear,full-resample subgroup isotonic; same fitted subgroup curve as original-grid H,200,3,<25|25-<30|>=30,2572|2741|3246,1994.12142857|1793.71428571|1469.69285714,18698.05|18111.7142857|16347.1428571,1584.392857142857,17553.839285714286,1994.121428571429,16347.142857142857,14353.021428571428,101,1994.121428571429,16347.142857142857,7400,1919.4027944454594,529.3149677671281,0.27577065600764333,589.4562485048041,0.30710398578694664,intersection of eligible subgroup source P05-P95; 101-point equally spaced grid
daily_steps,vsrev,oak,isotonic,age_group,original_grid_stage3,complete_sample_reference,full-resample subgroup isotonic; complete-sample reference,200,3,20-39|40-59|60+,2757|2949|2940,4291.69142857|2992.7047619|605.7,18786.3714286|18385.5428571|14051.1785714,1584.392857142857,17553.839285714286,4291.691428571428,14051.178571428569,9759.48714285714,101,1584.392857142857,17553.839285714286,5843,6887.578571428576,1469.0692404884649,0.21329255633939873,1592.9416718426546,0.2312774591712944,pooled source P05-P95; may extend beyond a subgroup's own support
daily_steps,vsrev,oak,isotonic,age_group,common_support_linear,common_support_linear,full-resample subgroup isotonic; same fitted subgroup curve as original-grid H,200,3,20-39|40-59|60+,2757|2949|2940,4291.69142857|2992.7047619|605.7,18786.3714286|18385.5428571|14051.1785714,1584.392857142857,17553.839285714286,4291.691428571428,14051.178571428569,9759.48714285714,101,4291.691428571428,14051.178571428569,5843,6887.578571428576,840.5888363921295,0.12204417382316411,1131.3073180792035,0.1642532722272169,intersection of eligible subgroup source P05-P95; 101-point equally spaced grid
daily_steps,vsrev,oak,isotonic,sex,original_grid_stage3,complete_sample_reference,full-resample subgroup isotonic; complete-sample reference,200,2,male|female,4161|4485,1626.71428571|1572.28571429,18337.3333333|16644.0571429,1584.392857142857,17553.839285714286,1626.7142857142858,16644.05714285715,15017.342857142863,101,1584.392857142857,17553.839285714286,7628,6887.578571428576,626.3795751231519,0.09094336545524626,798.712898478836,0.11596425219627982,pooled source P05-P95; may extend beyond a subgroup's own support
daily_steps,vsrev,oak,isotonic,sex,common_support_linear,common_support_linear,full-resample subgroup isotonic; same fitted subgroup curve as original-grid H,200,2,male|female,4161|4485,1626.71428571|1572.28571429,18337.3333333|16644.0571429,1584.392857142857,17553.839285714286,1626.7142857142858,16644.05714285715,15017.342857142863,101,1626.7142857142858,16644.05714285715,7628,6887.578571428576,613.1622620758244,0.08902435822937499,679.6446146384478,0.09867685828772774,intersection of eligible subgroup source P05-P95; 101-point equally spaced grid
daily_steps,vsrev,oak,isotonic,bmi_group,original_grid_stage3,complete_sample_reference,full-resample subgroup isotonic; complete-sample reference,200,3,<25|25-<30|>=30,2572|2741|3246,1994.12142857|1793.71428571|1469.69285714,18698.05|18111.7142857|16347.1428571,1584.392857142857,17553.839285714286,1994.121428571429,16347.142857142857,14353.021428571428,101,1584.392857142857,17553.839285714286,7400,6887.578571428576,907.2373684210543,0.1317208012964825,1063.2747408963623,0.15437569675169963,pooled source P05-P95; may extend beyond a subgroup's own support
daily_steps,vsrev,oak,isotonic,bmi_group,common_support_linear,common_support_linear,full-resample subgroup isotonic; same fitted subgroup curve as original-grid H,200,3,<25|25-<30|>=30,2572|2741|3246,1994.12142857|1793.71428571|1469.69285714,18698.05|18111.7142857|16347.1428571,1584.392857142857,17553.839285714286,1994.121428571429,16347.142857142857,14353.021428571428,101,1994.121428571429,16347.142857142857,7400,6887.578571428576,874.4217891816934,0.12695634323636132,1118.5409933949722,0.16239974350854802,intersection of eligible subgroup source P05-P95; 101-point equally spaced grid
daily_steps,vsrev,scrf,isotonic,age_group,original_grid_stage3,complete_sample_reference,full-resample subgroup isotonic; complete-sample reference,200,3,20-39|40-59|60+,2757|2949|2940,4291.69142857|2992.7047619|605.7,18786.3714286|18385.5428571|14051.1785714,1584.392857142857,17553.839285714286,4291.691428571428,14051.178571428569,9759.48714285714,101,1584.392857142857,17553.839285714286,5843,7482.482142857143,1399.9507482993185,0.1870971051545678,1799.1390471466402,0.2404468213618281,pooled source P05-P95; may extend beyond a subgroup's own support
daily_steps,vsrev,scrf,isotonic,age_group,common_support_linear,common_support_linear,full-resample subgroup isotonic; same fitted subgroup curve as original-grid H,200,3,20-39|40-59|60+,2757|2949|2940,4291.69142857|2992.7047619|605.7,18786.3714286|18385.5428571|14051.1785714,1584.392857142857,17553.839285714286,4291.691428571428,14051.178571428569,9759.48714285714,101,4291.691428571428,14051.178571428569,5843,7482.482142857143,1071.0004273504273,0.14313437799150858,1799.1390471466402,0.2404468213618281,intersection of eligible subgroup source P05-P95; 101-point equally spaced grid
daily_steps,vsrev,scrf,isotonic,sex,original_grid_stage3,complete_sample_reference,full-resample subgroup isotonic; complete-sample reference,200,2,male|female,4161|4485,1626.71428571|1572.28571429,18337.3333333|16644.0571429,1584.392857142857,17553.839285714286,1626.7142857142858,16644.05714285715,15017.342857142863,101,1584.392857142857,17553.839285714286,7628,7482.482142857143,1607.2904661035536,0.21480712354761716,2061.6230069555895,0.27552661905429826,pooled source P05-P95; may extend beyond a subgroup's own support
daily_steps,vsrev,scrf,isotonic,sex,common_support_linear,common_support_linear,full-resample subgroup isotonic; same fitted subgroup curve as original-grid H,200,2,male|female,4161|4485,1626.71428571|1572.28571429,18337.3333333|16644.0571429,1584.392857142857,17553.839285714286,1626.7142857142858,16644.05714285715,15017.342857142863,101,1626.7142857142858,16644.05714285715,7628,7482.482142857143,1607.2904661035536,0.21480712354761716,2061.6230069555895,0.27552661905429826,intersection of eligible subgroup source P05-P95; 101-point equally spaced grid
daily_steps,vsrev,scrf,isotonic,bmi_group,original_grid_stage3,complete_sample_reference,full-resample subgroup isotonic; complete-sample reference,200,3,<25|25-<30|>=30,2572|2741|3246,1994.12142857|1793.71428571|1469.69285714,18698.05|18111.7142857|16347.1428571,1584.392857142857,17553.839285714286,1994.121428571429,16347.142857142857,14353.021428571428,101,1584.392857142857,17553.839285714286,7400,7482.482142857143,1610.3279621435686,0.2152130711973439,1724.4784501315553,0.2304687692142053,pooled source P05-P95; may extend beyond a subgroup's own support
daily_steps,vsrev,scrf,isotonic,bmi_group,common_support_linear,common_support_linear,full-resample subgroup isotonic; same fitted subgroup curve as original-grid H,200,3,<25|25-<30|>=30,2572|2741|3246,1994.12142857|1793.71428571|1469.69285714,18698.05|18111.7142857|16347.1428571,1584.392857142857,17553.839285714286,1994.121428571429,16347.142857142857,14353.021428571428,101,1994.121428571429,16347.142857142857,7400,7482.482142857143,1377.4109910714324,0.18408476823246728,1655.757393483702,0.22128450985537004,intersection of eligible subgroup source P05-P95; 101-point equally spaced grid
daily_steps,vsrev,scssl,isotonic,age_group,original_grid_stage3,complete_sample_reference,full-resample subgroup isotonic; complete-sample reference,200,3,20-39|40-59|60+,2757|2949|2940,4291.69142857|2992.7047619|605.7,18786.3714286|18385.5428571|14051.1785714,1584.392857142857,17553.839285714286,4291.691428571428,14051.178571428569,9759.48714285714,101,1584.392857142857,17553.839285714286,5843,5813.0,1852.4600414078668,0.3186753898860944,2257.7650109985425,0.38839927937356655,pooled source P05-P95; may extend beyond a subgroup's own support
daily_steps,vsrev,scssl,isotonic,age_group,common_support_linear,common_support_linear,full-resample subgroup isotonic; same fitted subgroup curve as original-grid H,200,3,20-39|40-59|60+,2757|2949|2940,4291.69142857|2992.7047619|605.7,18786.3714286|18385.5428571|14051.1785714,1584.392857142857,17553.839285714286,4291.691428571428,14051.178571428569,9759.48714285714,101,4291.691428571428,14051.178571428569,5843,5813.0,1851.3815484676888,0.3184898586732649,2257.7650109985425,0.38839927937356655,intersection of eligible subgroup source P05-P95; 101-point equally spaced grid
daily_steps,vsrev,scssl,isotonic,sex,original_grid_stage3,complete_sample_reference,full-resample subgroup isotonic; complete-sample reference,200,2,male|female,4161|4485,1626.71428571|1572.28571429,18337.3333333|16644.0571429,1584.392857142857,17553.839285714286,1626.7142857142858,16644.05714285715,15017.342857142863,101,1584.392857142857,17553.839285714286,7628,5813.0,2337.224256302523,0.4020685113198904,2619.6824947089954,0.4506592972146904,pooled source P05-P95; may extend beyond a subgroup's own support
daily_steps,vsrev,scssl,isotonic,sex,common_support_linear,common_support_linear,full-resample subgroup isotonic; same fitted subgroup curve as original-grid H,200,2,male|female,4161|4485,1626.71428571|1572.28571429,18337.3333333|16644.0571429,1584.392857142857,17553.839285714286,1626.7142857142858,16644.05714285715,15017.342857142863,101,1626.7142857142858,16644.05714285715,7628,5813.0,2337.224256302523,0.4020685113198904,2619.6824947089954,0.4506592972146904,intersection of eligible subgroup source P05-P95; 101-point equally spaced grid
daily_steps,vsrev,scssl,isotonic,bmi_group,original_grid_stage3,complete_sample_reference,full-resample subgroup isotonic; complete-sample reference,200,3,<25|25-<30|>=30,2572|2741|3246,1994.12142857|1793.71428571|1469.69285714,18698.05|18111.7142857|16347.1428571,1584.392857142857,17553.839285714286,1994.121428571429,16347.142857142857,14353.021428571428,101,1584.392857142857,17553.839285714286,7400,5813.0,1231.3959603034446,0.21183484608695072,1444.978413120567,0.24857705369354327,pooled source P05-P95; may extend beyond a subgroup's own support
daily_steps,vsrev,scssl,isotonic,bmi_group,common_support_linear,common_support_linear,full-resample subgroup isotonic; same fitted subgroup curve as original-grid H,200,3,<25|25-<30|>=30,2572|2741|3246,1994.12142857|1793.71428571|1469.69285714,18698.05|18111.7142857|16347.1428571,1584.392857142857,17553.839285714286,1994.121428571429,16347.142857142857,14353.021428571428,101,1994.121428571429,16347.142857142857,7400,5813.0,1209.0472834247485,0.20799024314893316,1288.8056049033512,0.22171092463501654,intersection of eligible subgroup source P05-P95; 101-point equally spaced grid
daily_steps,vsrev,vs,isotonic,age_group,original_grid_stage3,complete_sample_reference,full-resample subgroup isotonic; complete-sample reference,200,3,20-39|40-59|60+,2757|2949|2940,4291.69142857|2992.7047619|605.7,18786.3714286|18385.5428571|14051.1785714,1584.392857142857,17553.839285714286,4291.691428571428,14051.178571428569,9759.48714285714,101,1584.392857142857,17553.839285714286,5843,5559.857142857143,1362.6124542124562,0.2450804794441582,1685.7310924369722,0.3031968356601867,pooled source P05-P95; may extend beyond a subgroup's own support
daily_steps,vsrev,vs,isotonic,age_group,common_support_linear,common_support_linear,full-resample subgroup isotonic; same fitted subgroup curve as original-grid H,200,3,20-39|40-59|60+,2757|2949|2940,4291.69142857|2992.7047619|605.7,18786.3714286|18385.5428571|14051.1785714,1584.392857142857,17553.839285714286,4291.691428571428,14051.178571428569,9759.48714285714,101,4291.691428571428,14051.178571428569,5843,5559.857142857143,1072.4435154707044,0.19289048044129936,1322.873063492063,0.23793292336505154,intersection of eligible subgroup source P05-P95; 101-point equally spaced grid
daily_steps,vsrev,vs,isotonic,sex,original_grid_stage3,complete_sample_reference,full-resample subgroup isotonic; complete-sample reference,200,2,male|female,4161|4485,1626.71428571|1572.28571429,18337.3333333|16644.0571429,1584.392857142857,17553.839285714286,1626.7142857142858,16644.05714285715,15017.342857142863,101,1584.392857142857,17553.839285714286,7628,5559.857142857143,389.0595848595822,0.06997654343680658,452.2698192790658,0.08134558274759014,pooled source P05-P95; may extend beyond a subgroup's own support
daily_steps,vsrev,vs,isotonic,sex,common_support_linear,common_support_linear,full-resample subgroup isotonic; same fitted subgroup curve as original-grid H,200,2,male|female,4161|4485,1626.71428571|1572.28571429,18337.3333333|16644.0571429,1584.392857142857,17553.839285714286,1626.7142857142858,16644.05714285715,15017.342857142863,101,1626.7142857142858,16644.05714285715,7628,5559.857142857143,389.0595848595822,0.06997654343680658,452.2698192790658,0.08134558274759014,intersection of eligible subgroup source P05-P95; 101-point equally spaced grid
daily_steps,vsrev,vs,isotonic,bmi_group,original_grid_stage3,complete_sample_reference,full-resample subgroup isotonic; complete-sample reference,200,3,<25|25-<30|>=30,2572|2741|3246,1994.12142857|1793.71428571|1469.69285714,18698.05|18111.7142857|16347.1428571,1584.392857142857,17553.839285714286,1994.121428571429,16347.142857142857,14353.021428571428,101,1584.392857142857,17553.839285714286,7400,5559.857142857143,608.617706766916,0.10946642892593364,716.2047799355623,0.12881711913330085,pooled source P05-P95; may extend beyond a subgroup's own support
daily_steps,vsrev,vs,isotonic,bmi_group,common_support_linear,common_support_linear,full-resample subgroup isotonic; same fitted subgroup curve as original-grid H,200,3,<25|25-<30|>=30,2572|2741|3246,1994.12142857|1793.71428571|1469.69285714,18698.05|18111.7142857|16347.1428571,1584.392857142857,17553.839285714286,1994.121428571429,16347.142857142857,14353.021428571428,101,1994.121428571429,16347.142857142857,7400,5559.857142857143,608.617706766916,0.10946642892593364,623.3813151391678,0.11212182239970642,intersection of eligible subgroup source P05-P95; 101-point equally spaced grid
