exposure,source_algorithm,target_algorithm,method,group_type,group_level,source_input,predicted_target_full_sample,predicted_target_subgroup,subgroup_minus_full,subgroup_minus_full_over_target_iqr,target_iqr
daily_steps,adept,vsrev,isotonic,bmi_group,>=30,1199.0870851919378,5473.689164648911,5422.194083694084,-51.495080954827245,-0.008171529342589,6301.767857142858
daily_steps,adept,vsrev,isotonic,bmi_group,>=30,1249.752119562531,5623.0665249433105,5535.084588744588,-87.9819361987229,-0.0139614689390689,6301.767857142858
daily_steps,adept,vsrev,isotonic,bmi_group,>=30,1300.4171539331248,5822.517824377458,5817.985292344786,-4.532532032671952,-0.000719247699284,6301.767857142858
daily_steps,adept,vsrev,isotonic,bmi_group,>=30,1351.0821883037186,6398.12895021645,6086.446275946275,-311.6826742701751,-0.0494595614017886,6301.767857142858
daily_steps,adept,vsrev,isotonic,bmi_group,>=30,1401.747222674312,6502.644054747647,6379.34856442577,-123.29549032187695,-0.0195652225084942,6301.767857142858
daily_steps,adept,vsrev,isotonic,bmi_group,>=30,1452.4122570449058,6507.980075684839,6518.81304347826,10.83296779342072,0.001719036314729,6301.767857142858
daily_steps,adept,vsrev,isotonic,bmi_group,>=30,1503.0772914154993,6587.155707908163,6518.81304347826,-68.34266442990338,-0.0108449987335599,6301.767857142858
daily_steps,adept,vsrev,isotonic,bmi_group,>=30,1553.7423257860928,6670.276254826255,6972.905555555555,302.62930072929976,0.0480229211214562,6301.767857142858
daily_steps,adept,vsrev,isotonic,bmi_group,>=30,1604.4073601566863,6970.322530612243,6972.905555555555,2.5830249433120116,0.0004098889394004,6301.767857142858
daily_steps,adept,vsrev,isotonic,bmi_group,>=30,1655.07239452728,7353.586744847194,7265.759741912033,-87.82700293516064,-0.0139368832565946,6301.767857142858
daily_steps,adept,vsrev,isotonic,bmi_group,>=30,1705.7374288978735,7353.586744847194,7265.759741912033,-87.82700293516064,-0.0139368832565946,6301.767857142858
daily_steps,adept,vsrev,isotonic,bmi_group,>=30,1756.402463268467,7370.698281573499,7265.759741912033,-104.93853966146617,-0.0166522382354217,6301.767857142858
daily_steps,adept,vsrev,isotonic,bmi_group,>=30,1807.0674976390608,7752.821294810058,7469.147217068646,-283.6740777414125,-0.0450149996274262,6301.767857142858
daily_steps,adept,vsrev,isotonic,bmi_group,>=30,1857.7325320096545,7943.96048824593,8020.668408289243,76.7079200433127,0.0121724445873337,6301.767857142858
daily_steps,adept,vsrev,isotonic,bmi_group,>=30,1908.397566380248,7962.427400960383,8020.668408289243,58.24100732885927,0.0092420109164835,6301.767857142858
daily_steps,adept,vsrev,isotonic,bmi_group,>=30,1959.0626007508415,7962.427400960383,8043.063265306122,80.63586434573881,0.0127957529019956,6301.767857142858
daily_steps,adept,vsrev,isotonic,bmi_group,>=30,2009.727635121435,8329.874068591165,8528.129377289379,198.2553086982134,0.0314602684822001,6301.767857142858
daily_steps,adept,vsrev,isotonic,bmi_group,>=30,2060.3926694920283,8329.874068591165,8528.129377289379,198.2553086982134,0.0314602684822001,6301.767857142858
daily_steps,adept,vsrev,isotonic,bmi_group,>=30,2111.057703862622,8864.609490664012,8942.275050301812,77.66555963780047,0.0123244082293144,6301.767857142858
daily_steps,adept,vsrev,isotonic,bmi_group,>=30,2161.722738233216,8864.609490664012,8942.275050301812,77.66555963780047,0.0123244082293144,6301.767857142858
daily_steps,adept,vsrev,isotonic,bmi_group,>=30,2212.387772603809,8864.609490664012,8942.275050301812,77.66555963780047,0.0123244082293144,6301.767857142858
daily_steps,adept,vsrev,isotonic,bmi_group,>=30,2263.0528069744028,8864.609490664012,8942.275050301812,77.66555963780047,0.0123244082293144,6301.767857142858
daily_steps,adept,vsrev,isotonic,bmi_group,>=30,2313.7178413449965,9239.533790056905,8942.275050301812,-297.2587397550906,-0.0471706902719618,6301.767857142858
daily_steps,adept,vsrev,isotonic,bmi_group,>=30,2364.3828757155898,9239.533790056905,8942.275050301812,-297.2587397550906,-0.0471706902719618,6301.767857142858
daily_steps,adept,vsrev,isotonic,bmi_group,>=30,2415.0479100861835,9428.458419599723,8942.275050301812,-486.1833692979107,-0.0771503140577984,6301.767857142858
