analysis_weighting,attainment_difference_pp,baseline_960_attainment_difference_pp,baseline_960_cohen_kappa,baseline_960_discordant_reclassification_pct,baseline_960_mapped_source_attainment_pct,baseline_960_n_rows,baseline_960_negative_agreement,baseline_960_observed_target_attainment_pct,baseline_960_positive_agreement,baseline_960_target_threshold_degenerate,both_negative,both_positive,cohen_kappa,delta_vs_960_attainment_difference_pp,delta_vs_960_cohen_kappa,delta_vs_960_discordant_reclassification_pct,delta_vs_960_mapped_source_attainment_pct,delta_vs_960_negative_agreement,delta_vs_960_observed_target_attainment_pct,delta_vs_960_positive_agreement,denominator_measure,discordant_reclassification_pct,exposure,mapped_negative_target_positive,mapped_positive_target_negative,mapped_source_attainment_pct,measure_unit,method,n_rows,negative_agreement,note,observed_target_attainment_pct,positive_agreement,source_algorithm,target_algorithm,target_threshold_degenerate,threshold_target_steps,validation,wear_threshold
unweighted_primary,2.9207699194270353,2.4520009252833708,0.6667771212940374,16.56257228776313,55.26254915567893,8646,0.8198288877705083,52.81054823039556,0.8467465753424658,False,3425.0,4044.0,0.6703646662506592,0.4687689941436646,0.0035875449566217,-0.1458310165008214,-0.338645843234886,0.003785396226125,-0.8074148373785519,-0.0002787574460764,8936.0,16.416741271262307,daily_steps,603.0,864.0,54.92390331244405,subjects,isotonic,8936,0.8236142839966334,"Mapped source is the grouped five-fold OOF isotonic prediction on the target algorithm scale. Positive/negative agreement are symmetric: 2a/(2a+b+c) and 2d/(2d+b+c). Cohen kappa uses the observed agreement minus agreement expected from the mapped/target marginals, divided by one minus expected agreement; every cell and marginal is WTMEC4YR-weighted in the weighted sensitivity. Attainment difference is mapped minus observed target percentage points. WTMEC4YR changes evaluation weights only; the D7 headline crosswalk fit remains unweighted.",52.00313339301701,0.8464678178963894,vs,scssl,False,8000.0,whole_cohort_subject_grouped_5fold_oof,720
WTMEC4YR_weighted_sensitivity,1.9819993475984063,1.4008080426529013,0.6521714070599263,17.135911795383176,56.801304965591584,8646,0.8048261562996178,55.40049692293868,0.8472759660989465,False,67489903.243544,87993194.77968651,0.6537670702520645,0.5811913049455053,0.0015956631921382,-0.0242913770397237,-0.3451305135433955,0.0030587929155184,-0.9263218184888942,-0.0015315010968626,187581297.6535005,17.111620418343453,daily_steps,14190169.7672805,17908029.8629895,56.45617445204819,WTMEC4YR,isotonic,8936,0.8078849492151363,"Mapped source is the grouped five-fold OOF isotonic prediction on the target algorithm scale. Positive/negative agreement are symmetric: 2a/(2a+b+c) and 2d/(2d+b+c). Cohen kappa uses the observed agreement minus agreement expected from the mapped/target marginals, divided by one minus expected agreement; every cell and marginal is WTMEC4YR-weighted in the weighted sensitivity. Attainment difference is mapped minus observed target percentage points. WTMEC4YR changes evaluation weights only; the D7 headline crosswalk fit remains unweighted.",54.474175104449785,0.8457444650020839,vs,scssl,False,8000.0,whole_cohort_subject_grouped_5fold_oof,720
unweighted_primary,-0.62667860340197,-1.1797362942401135,0.652308252126169,15.706685172334028,33.865371269951424,8646,0.880183518616552,35.04510756419153,0.7720711648204095,False,5198.0,2338.0,0.650916227707626,0.5530576908381435,-0.001392024418543,-0.0397200872847882,-0.1813963370955633,0.0011321816208166,-0.7344540279337011,-0.0024859113641882,8936.0,15.66696508504924,daily_steps,728.0,672.0,33.68397493285586,subjects,isotonic,8936,0.8813157002373686,"Mapped source is the grouped five-fold OOF isotonic prediction on the target algorithm scale. Positive/negative agreement are symmetric: 2a/(2a+b+c) and 2d/(2d+b+c). Cohen kappa uses the observed agreement minus agreement expected from the mapped/target marginals, divided by one minus expected agreement; every cell and marginal is WTMEC4YR-weighted in the weighted sensitivity. Attainment difference is mapped minus observed target percentage points. WTMEC4YR changes evaluation weights only; the D7 headline crosswalk fit remains unweighted.",34.31065353625783,0.7695852534562212,vs,scssl,False,10000.0,whole_cohort_subject_grouped_5fold_oof,720
WTMEC4YR_weighted_sensitivity,-1.9947480972926144,-2.3811040632461533,0.6405154175409704,16.39193665991059,33.926728284453375,8646,0.8736802592449577,36.30783234769952,0.766611529817039,False,107618248.89206652,49406161.11583,0.6396401879854843,0.3863559659535387,-0.0008752295554861,-0.1019930312826602,-0.4405979817665511,0.0020003348760786,-0.8269539477200851,-0.0028106043463966,187581297.6535005,16.28994362862793,daily_steps,17149331.005712,13407556.639892,33.486130302686824,WTMEC4YR,isotonic,8936,0.8756805941210364,"Mapped source is the grouped five-fold OOF isotonic prediction on the target algorithm scale. Positive/negative agreement are symmetric: 2a/(2a+b+c) and 2d/(2d+b+c). Cohen kappa uses the observed agreement minus agreement expected from the mapped/target marginals, divided by one minus expected agreement; every cell and marginal is WTMEC4YR-weighted in the weighted sensitivity. Attainment difference is mapped minus observed target percentage points. WTMEC4YR changes evaluation weights only; the D7 headline crosswalk fit remains unweighted.",35.48087839997944,0.7638009254706423,vs,scssl,False,10000.0,whole_cohort_subject_grouped_5fold_oof,720
unweighted_primary,1.454789615040286,1.4920194309507306,0.8766945272415183,5.887115429100162,61.39255146888735,8646,0.9252020573108009,59.900532037936614,0.9514637169829312,False,3321.0,5101.0,0.8802328993636502,-0.0372298159104445,0.0035383721221319,-0.1351011050177986,-0.7054431430144774,0.0029701059088749,-0.6682133271040271,0.0005706241891478,8936.0,5.752014324082364,daily_steps,192.0,322.0,60.68710832587287,subjects,isotonic,8936,0.9281721632196758,"Mapped source is the grouped five-fold OOF isotonic prediction on the target algorithm scale. Positive/negative agreement are symmetric: 2a/(2a+b+c) and 2d/(2d+b+c). Cohen kappa uses the observed agreement minus agreement expected from the mapped/target marginals, divided by one minus expected agreement; every cell and marginal is WTMEC4YR-weighted in the weighted sensitivity. Attainment difference is mapped minus observed target percentage points. WTMEC4YR changes evaluation weights only; the D7 headline crosswalk fit remains unweighted.",59.23231871083259,0.9520343411720792,vs,vsrev,False,7000.0,whole_cohort_subject_grouped_5fold_oof,720
WTMEC4YR_weighted_sensitivity,0.6119094434572925,0.556109209555411,0.8769358741088762,5.757565085684593,62.9596660706412,8646,0.9228588731743074,62.40355686108578,0.9540729334246602,False,66226404.863065,110947309.101064,0.8823513266564973,0.0558002339018814,0.0054154525476211,-0.2092594605703288,-0.7333054242752013,0.0042896986548237,-0.7891056581770783,0.0011251507750216,187581297.6535005,5.548305625114264,daily_steps,4629878.007435,5777705.681936501,62.226360646366,WTMEC4YR,isotonic,8936,0.9271485718291312,"Mapped source is the grouped five-fold OOF isotonic prediction on the target algorithm scale. Positive/negative agreement are symmetric: 2a/(2a+b+c) and 2d/(2d+b+c). Cohen kappa uses the observed agreement minus agreement expected from the mapped/target marginals, divided by one minus expected agreement; every cell and marginal is WTMEC4YR-weighted in the weighted sensitivity. Attainment difference is mapped minus observed target percentage points. WTMEC4YR changes evaluation weights only; the D7 headline crosswalk fit remains unweighted.",61.614451202908704,0.9551980841996818,vs,vsrev,False,7000.0,whole_cohort_subject_grouped_5fold_oof,720
unweighted_primary,1.6562220232766325,0.8674531575294964,0.8612674370218486,6.928059218135554,52.24381216747629,8646,0.9281171246849874,51.3763590099468,0.9331398593593035,False,4035.0,4297.0,0.8647372990855402,0.7887688657471359,0.0034698620636915,-0.1688828528714543,0.0502791485487819,0.0022494881810489,-0.7384897171983553,0.0011936914126033,8936.0,6.7591763652641,daily_steps,228.0,376.0,52.294091316025074,subjects,isotonic,8936,0.9303666128660364,"Mapped source is the grouped five-fold OOF isotonic prediction on the target algorithm scale. Positive/negative agreement are symmetric: 2a/(2a+b+c) and 2d/(2d+b+c). Cohen kappa uses the observed agreement minus agreement expected from the mapped/target marginals, divided by one minus expected agreement; every cell and marginal is WTMEC4YR-weighted in the weighted sensitivity. Attainment difference is mapped minus observed target percentage points. WTMEC4YR changes evaluation weights only; the D7 headline crosswalk fit remains unweighted.",50.63786929274844,0.9343335507719068,vs,vsrev,False,8000.0,whole_cohort_subject_grouped_5fold_oof,720
WTMEC4YR_weighted_sensitivity,1.1075441775107775,0.2166068889310257,0.8552807479818433,7.201638495511162,53.55367557083017,8646,0.922653892594107,53.33706868189915,0.9326261731466308,False,81553747.89957851,92776572.70511252,0.8582274153390821,0.8909372885797517,0.0029466673572388,-0.1375136522729736,-0.0084472585804817,0.0022095016345741,-0.8993845471602313,0.000720394897802,187581297.6535005,7.064124843238188,daily_steps,5586715.654274501,7664261.394535,53.54522831224969,WTMEC4YR,isotonic,8936,0.9248633942286812,"Mapped source is the grouped five-fold OOF isotonic prediction on the target algorithm scale. Positive/negative agreement are symmetric: 2a/(2a+b+c) and 2d/(2d+b+c). Cohen kappa uses the observed agreement minus agreement expected from the mapped/target marginals, divided by one minus expected agreement; every cell and marginal is WTMEC4YR-weighted in the weighted sensitivity. Attainment difference is mapped minus observed target percentage points. WTMEC4YR changes evaluation weights only; the D7 headline crosswalk fit remains unweighted.",52.43768413473891,0.9333465680444328,vs,vsrev,False,8000.0,whole_cohort_subject_grouped_5fold_oof,720
unweighted_primary,-0.5707251566696492,0.0346981263011803,0.8643374845847654,6.141568355308814,34.64029609067777,8646,0.953029632905794,34.605597964376585,0.9113078336395524,False,5631.0,2732.0,0.8566748088074855,-0.6054232829708295,-0.0076626757772799,0.2706966402149104,-1.1465628767117906,-0.0014453490021183,-0.5411395937409509,-0.0062225263677285,8936.0,6.412264995523724,daily_steps,312.0,261.0,33.49373321396598,subjects,isotonic,8936,0.9515842839036756,"Mapped source is the grouped five-fold OOF isotonic prediction on the target algorithm scale. Positive/negative agreement are symmetric: 2a/(2a+b+c) and 2d/(2d+b+c). Cohen kappa uses the observed agreement minus agreement expected from the mapped/target marginals, divided by one minus expected agreement; every cell and marginal is WTMEC4YR-weighted in the weighted sensitivity. Attainment difference is mapped minus observed target percentage points. WTMEC4YR changes evaluation weights only; the D7 headline crosswalk fit remains unweighted.",34.064458370635634,0.9050853072718238,vs,vsrev,False,10000.0,whole_cohort_subject_grouped_5fold_oof,720
WTMEC4YR_weighted_sensitivity,-1.250102616278198,-0.5758438862131121,0.8551250613296424,6.589985913308187,34.68835224837255,8646,0.949326297198702,35.26419613458567,0.905793483359162,False,117460343.4069585,57354347.389941,0.848333518668092,-0.674258730065086,-0.0067915426615503,0.2159201211960795,-1.3347225176495243,-0.0008695421807539,-0.6604637875844404,-0.0059431334694797,187581297.6535005,6.805906034504266,daily_steps,7555782.783108,5210824.073492999,33.35362973072303,WTMEC4YR,isotonic,8936,0.948456755017948,"Mapped source is the grouped five-fold OOF isotonic prediction on the target algorithm scale. Positive/negative agreement are symmetric: 2a/(2a+b+c) and 2d/(2d+b+c). Cohen kappa uses the observed agreement minus agreement expected from the mapped/target marginals, divided by one minus expected agreement; every cell and marginal is WTMEC4YR-weighted in the weighted sensitivity. Attainment difference is mapped minus observed target percentage points. WTMEC4YR changes evaluation weights only; the D7 headline crosswalk fit remains unweighted.",34.60373234700123,0.8998503498896822,vs,vsrev,False,10000.0,whole_cohort_subject_grouped_5fold_oof,720
unweighted_primary,1.5219337511190645,1.1450381679389277,0.7240919806654118,5.5401341660883645,89.25514688873467,8646,0.7552376085845682,88.11010872079575,0.9687642647538312,False,767.0,7633.0,0.7073085477806043,0.3768955831801368,-0.0167834328848075,0.4580753236162014,-0.076543486765118,-0.014174806652201,-0.4534390699452615,-0.0026840217466168,8936.0,5.998209489704566,daily_steps,200.0,336.0,89.17860340196955,subjects,isotonic,8936,0.7410628019323672,"Mapped source is the grouped five-fold OOF isotonic prediction on the target algorithm scale. Positive/negative agreement are symmetric: 2a/(2a+b+c) and 2d/(2d+b+c). Cohen kappa uses the observed agreement minus agreement expected from the mapped/target marginals, divided by one minus expected agreement; every cell and marginal is WTMEC4YR-weighted in the weighted sensitivity. Attainment difference is mapped minus observed target percentage points. WTMEC4YR changes evaluation weights only; the D7 headline crosswalk fit remains unweighted.",87.65666965085049,0.9660802430072144,vsrev,acti,False,7000.0,whole_cohort_subject_grouped_5fold_oof,720
WTMEC4YR_weighted_sensitivity,2.472527694680837,2.028582211352526,0.680976990418832,5.503491905633353,91.49236809338989,8646,0.7110094306301329,89.46378588203736,0.9695865999319332,False,12713193.6167665,163706652.5880645,0.6625609145662883,0.4439454833283118,-0.0184160758525436,0.4467022705935823,-0.0086326537021932,-0.0160684844216537,-0.4525781370305139,-0.0025525881820211,187581297.6535005,5.950194176226935,daily_steps,3261725.9570725,7899725.491596999,91.48373543968768,WTMEC4YR,isotonic,8936,0.6949409462084791,"Mapped source is the grouped five-fold OOF isotonic prediction on the target algorithm scale. Positive/negative agreement are symmetric: 2a/(2a+b+c) and 2d/(2d+b+c). Cohen kappa uses the observed agreement minus agreement expected from the mapped/target marginals, divided by one minus expected agreement; every cell and marginal is WTMEC4YR-weighted in the weighted sensitivity. Attainment difference is mapped minus observed target percentage points. WTMEC4YR changes evaluation weights only; the D7 headline crosswalk fit remains unweighted.",89.01120774500684,0.967034011749912,vsrev,acti,False,7000.0,whole_cohort_subject_grouped_5fold_oof,720
unweighted_primary,1.6450313339301803,0.8558871154290992,0.7548540460802555,6.893361091834374,83.50682396483923,8646,0.7963089542036911,82.65093684941013,0.9585131560629264,False,1222.0,7049.0,0.7411816643008015,0.7891442185010811,-0.013672381779454,0.548447323564015,-0.0802348869520273,-0.0102040973365312,-0.8693791054531061,-0.0035582011079713,8936.0,7.441808415398389,daily_steps,259.0,406.0,83.4265890778872,subjects,isotonic,8936,0.7861048568671598,"Mapped source is the grouped five-fold OOF isotonic prediction on the target algorithm scale. Positive/negative agreement are symmetric: 2a/(2a+b+c) and 2d/(2d+b+c). Cohen kappa uses the observed agreement minus agreement expected from the mapped/target marginals, divided by one minus expected agreement; every cell and marginal is WTMEC4YR-weighted in the weighted sensitivity. Attainment difference is mapped minus observed target percentage points. WTMEC4YR changes evaluation weights only; the D7 headline crosswalk fit remains unweighted.",81.78155774395702,0.954954954954955,vsrev,acti,False,8000.0,whole_cohort_subject_grouped_5fold_oof,720
WTMEC4YR_weighted_sensitivity,2.212752661242201,1.3535748102984524,0.7419685660756444,6.541024420265621,85.7904895205429,8646,0.7803004994603265,84.43691471024445,0.9615747860937974,False,22144382.5714125,152147992.5177065,0.7276130862436823,0.8591778509437487,-0.0143554798319621,0.5433292603069226,-0.0315088065050161,-0.0111003647129604,-0.890686657448768,-0.003418470243699,187581297.6535005,7.084353680572543,daily_steps,4569106.204280499,8719816.360101,85.75898071403789,WTMEC4YR,isotonic,8936,0.769200134747366,"Mapped source is the grouped five-fold OOF isotonic prediction on the target algorithm scale. Positive/negative agreement are symmetric: 2a/(2a+b+c) and 2d/(2d+b+c). Cohen kappa uses the observed agreement minus agreement expected from the mapped/target marginals, divided by one minus expected agreement; every cell and marginal is WTMEC4YR-weighted in the weighted sensitivity. Attainment difference is mapped minus observed target percentage points. WTMEC4YR changes evaluation weights only; the D7 headline crosswalk fit remains unweighted.",83.54622805279568,0.9581563158500984,vsrev,acti,False,8000.0,whole_cohort_subject_grouped_5fold_oof,720
unweighted_primary,1.1190689346463722,1.191302336340494,0.7541376079753774,10.929909784871615,67.25653481378671,8646,0.8360797918473547,66.06523247744622,0.9180185651080072,False,2599.0,5347.0,0.7553155144961337,-0.0722334016941217,0.0011779065207562,0.1488726681274883,-1.320993184422349,0.0039331364008676,-1.2487597827282144,-0.0027498215270418,8936.0,11.078782452999103,daily_steps,445.0,545.0,65.93554162936437,subjects,isotonic,8936,0.8400129282482224,"Mapped source is the grouped five-fold OOF isotonic prediction on the target algorithm scale. Positive/negative agreement are symmetric: 2a/(2a+b+c) and 2d/(2d+b+c). Cohen kappa uses the observed agreement minus agreement expected from the mapped/target marginals, divided by one minus expected agreement; every cell and marginal is WTMEC4YR-weighted in the weighted sensitivity. Attainment difference is mapped minus observed target percentage points. WTMEC4YR changes evaluation weights only; the D7 headline crosswalk fit remains unweighted.",64.816472694718,0.9152687435809654,vsrev,acti,False,10000.0,whole_cohort_subject_grouped_5fold_oof,720
WTMEC4YR_weighted_sensitivity,2.0691080938028517,2.2051183300882737,0.7515145255748759,10.675804457027876,69.89194134996399,8646,0.8289715935730434,67.68682301987572,0.9224022362322636,False,50467350.490706,116169193.40050147,0.7455830002969143,-0.136010236285422,-0.0059315252779615,0.4898895776631935,-1.3444892338851986,-0.000819702069564,-1.2084789975997836,-0.0050952797396693,187581297.6535005,11.16569403469107,daily_steps,8531746.975042,12413006.787251,68.54745211607879,WTMEC4YR,isotonic,8936,0.8281518915034793,"Mapped source is the grouped five-fold OOF isotonic prediction on the target algorithm scale. Positive/negative agreement are symmetric: 2a/(2a+b+c) and 2d/(2d+b+c). Cohen kappa uses the observed agreement minus agreement expected from the mapped/target marginals, divided by one minus expected agreement; every cell and marginal is WTMEC4YR-weighted in the weighted sensitivity. Attainment difference is mapped minus observed target percentage points. WTMEC4YR changes evaluation weights only; the D7 headline crosswalk fit remains unweighted.",66.47834402227593,0.9173069564925944,vsrev,acti,False,10000.0,whole_cohort_subject_grouped_5fold_oof,720
unweighted_primary,-1.3652641002685766,-1.4226231783483692,-0.0002295229439581,1.4457552625491557,0.0115660421003932,8646,0.9927185879885828,1.4341892204487623,0.0,True,8812.0,0.0,-0.0002220581359,0.0573590780797925,7.46480805814036e-06,-0.0581097835876516,-0.0003753527539295,0.0002947092843494,-0.0577344308337222,0.0,8936.0,1.387645478961504,daily_steps,123.0,1.0,0.0111906893464637,subjects,isotonic,8936,0.9930132972729322,"Mapped source is the grouped five-fold OOF isotonic prediction on the target algorithm scale. Positive/negative agreement are symmetric: 2a/(2a+b+c) and 2d/(2d+b+c). Cohen kappa uses the observed agreement minus agreement expected from the mapped/target marginals, divided by one minus expected agreement; every cell and marginal is WTMEC4YR-weighted in the weighted sensitivity. Attainment difference is mapped minus observed target percentage points. WTMEC4YR changes evaluation weights only; the D7 headline crosswalk fit remains unweighted.",1.3764547896150403,0.0,vsrev,adept,True,7000.0,whole_cohort_subject_grouped_5fold_oof,720
WTMEC4YR_weighted_sensitivity,-1.1705134016952068,-1.2486185274401698,-0.0001724292724039,1.2659774942846544,0.0086794834222422,8646,0.993629789814936,1.257298010862412,0.0,True,185354228.9737265,0.0,-0.0001662650578381,0.0781051257449629,6.1642145657873286e-06,-0.0787223107280115,-0.0003085924915242,0.0003984844556457,-0.0784137182364874,0.0,187581297.6535005,1.187255183556643,daily_steps,2211366.4539409997,15702.225833,0.0083708909307179,WTMEC4YR,isotonic,8936,0.9940282742705816,"Mapped source is the grouped five-fold OOF isotonic prediction on the target algorithm scale. Positive/negative agreement are symmetric: 2a/(2a+b+c) and 2d/(2d+b+c). Cohen kappa uses the observed agreement minus agreement expected from the mapped/target marginals, divided by one minus expected agreement; every cell and marginal is WTMEC4YR-weighted in the weighted sensitivity. Attainment difference is mapped minus observed target percentage points. WTMEC4YR changes evaluation weights only; the D7 headline crosswalk fit remains unweighted.",1.1788842926259246,0.0,vsrev,adept,True,7000.0,whole_cohort_subject_grouped_5fold_oof,720
unweighted_primary,-0.738585496866607,-0.7864908628267407,0.0,0.7864908628267407,0.0,8646,0.9960520204366,0.7864908628267407,0.0,True,8870.0,0.0,0.0,0.0479053659601337,0.0,-0.0479053659601337,0.0,0.000241363815899,-0.0479053659601337,0.0,8936.0,0.738585496866607,daily_steps,66.0,0.0,0.0,subjects,isotonic,8936,0.9962933842524992,"Mapped source is the grouped five-fold OOF isotonic prediction on the target algorithm scale. Positive/negative agreement are symmetric: 2a/(2a+b+c) and 2d/(2d+b+c). Cohen kappa uses the observed agreement minus agreement expected from the mapped/target marginals, divided by one minus expected agreement; every cell and marginal is WTMEC4YR-weighted in the weighted sensitivity. Attainment difference is mapped minus observed target percentage points. WTMEC4YR changes evaluation weights only; the D7 headline crosswalk fit remains unweighted.",0.738585496866607,0.0,vsrev,adept,True,8000.0,whole_cohort_subject_grouped_5fold_oof,720
WTMEC4YR_weighted_sensitivity,-0.5839520894233236,-0.636989421559268,-1.742922232377863e-14,0.636989421559268,0.0,8646,0.99680487659315,0.636989421559268,0.0,True,186485912.7464855,0.0,0.0,0.0530373321359444,1.742922232377863e-14,-0.0530373321359444,0.0,0.0002668129948154,-0.0530373321359444,0.0,187581297.6535005,0.5839520894233236,daily_steps,1095384.907015,0.0,0.0,WTMEC4YR,isotonic,8936,0.9970716895879652,"Mapped source is the grouped five-fold OOF isotonic prediction on the target algorithm scale. Positive/negative agreement are symmetric: 2a/(2a+b+c) and 2d/(2d+b+c). Cohen kappa uses the observed agreement minus agreement expected from the mapped/target marginals, divided by one minus expected agreement; every cell and marginal is WTMEC4YR-weighted in the weighted sensitivity. Attainment difference is mapped minus observed target percentage points. WTMEC4YR changes evaluation weights only; the D7 headline crosswalk fit remains unweighted.",0.5839520894233236,0.0,vsrev,adept,True,8000.0,whole_cohort_subject_grouped_5fold_oof,720
unweighted_primary,-0.1790510295434198,-0.1966227157066851,0.0,0.1966227157066851,0.0,8646,0.999015918958032,0.1966227157066851,0.0,True,8920.0,0.0,0.0,0.0175716861632653,0.0,-0.0175716861632653,0.0,8.802369429783408e-05,-0.0175716861632653,0.0,8936.0,0.1790510295434198,daily_steps,16.0,0.0,0.0,subjects,isotonic,8936,0.9991039426523296,"Mapped source is the grouped five-fold OOF isotonic prediction on the target algorithm scale. Positive/negative agreement are symmetric: 2a/(2a+b+c) and 2d/(2d+b+c). Cohen kappa uses the observed agreement minus agreement expected from the mapped/target marginals, divided by one minus expected agreement; every cell and marginal is WTMEC4YR-weighted in the weighted sensitivity. Attainment difference is mapped minus observed target percentage points. WTMEC4YR changes evaluation weights only; the D7 headline crosswalk fit remains unweighted.",0.1790510295434198,0.0,vsrev,adept,True,10000.0,whole_cohort_subject_grouped_5fold_oof,720
WTMEC4YR_weighted_sensitivity,-0.1453010186047264,-0.1567044574581063,-7.084820959365515e-14,0.1567044574581063,0.0,8646,0.9992158633241476,0.1567044574581063,0.0,True,187308740.117298,0.0,0.0,0.0114034388533799,7.084820959365515e-14,-0.0114034388533799,0.0,5.7103389443424746e-05,-0.0114034388533799,0.0,187581297.6535005,0.1453010186047264,daily_steps,272557.5362025,0.0,0.0,WTMEC4YR,isotonic,8936,0.999272966713591,"Mapped source is the grouped five-fold OOF isotonic prediction on the target algorithm scale. Positive/negative agreement are symmetric: 2a/(2a+b+c) and 2d/(2d+b+c). Cohen kappa uses the observed agreement minus agreement expected from the mapped/target marginals, divided by one minus expected agreement; every cell and marginal is WTMEC4YR-weighted in the weighted sensitivity. Attainment difference is mapped minus observed target percentage points. WTMEC4YR changes evaluation weights only; the D7 headline crosswalk fit remains unweighted.",0.1453010186047264,0.0,vsrev,adept,True,10000.0,whole_cohort_subject_grouped_5fold_oof,720
unweighted_primary,0.0223813786929261,-0.1040943789035298,0.8739138445137562,4.198473282442748,78.84570899838076,8646,0.9005206906001644,78.94980337728428,0.9733929487649344,False,1712.0,6828.0,0.8681540465142898,0.1264757575964559,-0.0057597979994663,0.233039698756893,-0.208734960780049,-0.0041856120661329,-0.3352107183764872,-0.0015739906095116,8936.0,4.431512981199641,daily_steps,197.0,199.0,78.63697403760071,subjects,isotonic,8936,0.8963350785340314,"Mapped source is the grouped five-fold OOF isotonic prediction on the target algorithm scale. Positive/negative agreement are symmetric: 2a/(2a+b+c) and 2d/(2d+b+c). Cohen kappa uses the observed agreement minus agreement expected from the mapped/target marginals, divided by one minus expected agreement; every cell and marginal is WTMEC4YR-weighted in the weighted sensitivity. Attainment difference is mapped minus observed target percentage points. WTMEC4YR changes evaluation weights only; the D7 headline crosswalk fit remains unweighted.",78.6145926589078,0.9718189581554229,vsrev,oak,False,7000.0,whole_cohort_subject_grouped_5fold_oof,720
WTMEC4YR_weighted_sensitivity,-0.0637278680307495,-0.1286454612054677,0.8622830573882798,4.181548625748048,81.26994464555236,8646,0.8879886284129495,81.39859010675782,0.9742940536587784,False,31543066.6954,148211394.2692235,0.8639026125153908,0.0649175931747181,0.0016195551271109,-0.0090448704244732,-0.2037382939753769,0.0016389435237095,-0.2686558871501034,-1.9103223027006067e-05,187581297.6535005,4.172503755323575,daily_steps,3973189.125348001,3853647.563529,81.06620635157698,WTMEC4YR,isotonic,8936,0.889627571936659,"Mapped source is the grouped five-fold OOF isotonic prediction on the target algorithm scale. Positive/negative agreement are symmetric: 2a/(2a+b+c) and 2d/(2d+b+c). Cohen kappa uses the observed agreement minus agreement expected from the mapped/target marginals, divided by one minus expected agreement; every cell and marginal is WTMEC4YR-weighted in the weighted sensitivity. Attainment difference is mapped minus observed target percentage points. WTMEC4YR changes evaluation weights only; the D7 headline crosswalk fit remains unweighted.",81.12993421960772,0.9742749504357512,vsrev,oak,False,7000.0,whole_cohort_subject_grouped_5fold_oof,720
unweighted_primary,0.8281110116383106,-0.3007170946102255,0.8725207537797188,5.089058524173027,72.29932916955818,8646,0.9076406381192276,72.60004626416841,0.9648786717752236,False,2229.0,6243.0,0.8699104386802894,1.128828106248536,-0.0026103150994294,0.1034213325861497,0.5744398546137148,-0.0019112598177241,-0.5543882516348333,-0.0007087876053393,8936.0,5.192479856759177,daily_steps,195.0,269.0,72.87376902417189,subjects,isotonic,8936,0.9057293783015036,"Mapped source is the grouped five-fold OOF isotonic prediction on the target algorithm scale. Positive/negative agreement are symmetric: 2a/(2a+b+c) and 2d/(2d+b+c). Cohen kappa uses the observed agreement minus agreement expected from the mapped/target marginals, divided by one minus expected agreement; every cell and marginal is WTMEC4YR-weighted in the weighted sensitivity. Attainment difference is mapped minus observed target percentage points. WTMEC4YR changes evaluation weights only; the D7 headline crosswalk fit remains unweighted.",72.04565801253358,0.964169884169884,vsrev,oak,False,8000.0,whole_cohort_subject_grouped_5fold_oof,720
WTMEC4YR_weighted_sensitivity,1.0399850112714937,-0.2660127340667451,0.873580791521955,4.73564773661012,74.90743981263225,8646,0.905133565874242,75.173452546699,0.9684460315889396,False,42033554.3751425,136207840.38892698,0.8668788420620246,1.3059977453382388,-0.0067019494599304,0.243474919148257,0.7148116046949156,-0.0051250196791909,-0.5911861406433161,-0.0015949856144972,187581297.6535005,4.979122655758377,daily_steps,3694542.754943,5645360.134488,75.62225141732716,WTMEC4YR,isotonic,8936,0.900008546195051,"Mapped source is the grouped five-fold OOF isotonic prediction on the target algorithm scale. Positive/negative agreement are symmetric: 2a/(2a+b+c) and 2d/(2d+b+c). Cohen kappa uses the observed agreement minus agreement expected from the mapped/target marginals, divided by one minus expected agreement; every cell and marginal is WTMEC4YR-weighted in the weighted sensitivity. Attainment difference is mapped minus observed target percentage points. WTMEC4YR changes evaluation weights only; the D7 headline crosswalk fit remains unweighted.",74.58226640605568,0.9668510459744424,vsrev,oak,False,8000.0,whole_cohort_subject_grouped_5fold_oof,720
unweighted_primary,0.8281110116383217,1.3879250520471895,0.8604045729154526,6.777700670830441,59.22970159611381,8646,0.9182705718270572,57.841776544066626,0.9421063031021536,False,3494.0,4808.0,0.8549762388735551,-0.5598140404088681,-0.0054283340418974,0.3171963748275708,-1.463363189667973,-0.0014508394733442,-0.9035491492591065,-0.0039599616387391,8936.0,7.094897045658012,daily_steps,280.0,354.0,57.76633840644584,subjects,isotonic,8936,0.916819732353713,"Mapped source is the grouped five-fold OOF isotonic prediction on the target algorithm scale. Positive/negative agreement are symmetric: 2a/(2a+b+c) and 2d/(2d+b+c). Cohen kappa uses the observed agreement minus agreement expected from the mapped/target marginals, divided by one minus expected agreement; every cell and marginal is WTMEC4YR-weighted in the weighted sensitivity. Attainment difference is mapped minus observed target percentage points. WTMEC4YR changes evaluation weights only; the D7 headline crosswalk fit remains unweighted.",56.93822739480752,0.9381463414634146,vsrev,oak,False,10000.0,whole_cohort_subject_grouped_5fold_oof,720
